datetime,ticker,price,signal,pnl
2023-02-09-08:15,AAPL,153.32,1,0.14
2023-02-09-08:20,AAPL,153.3,1,-0.02
2023-02-09-08:25,AAPL,153.33,1,0.03
2023-02-09-08:30,AAPL,153.31,1,-0.02
2023-02-09-08:35,AAPL,153.55,1,0.24
2023-02-09-08:40,AAPL,153.4,1,-0.15
2023-02-09-08:45,AAPL,153.55,1,0.15
2023-02-09-08:50,AAPL,153.67,1,0.12
2023-02-09-08:55,AAPL,153.64,1,-0.03
2023-02-09-09:00,AAPL,153.65,1,0.01
2023-02-09-09:05,AAPL,153.62,1,-0.03
2023-02-09-09:10,AAPL,153.59,1,-0.03
2023-02-09-09:15,AAPL,153.37,1,-0.22
2023-02-09-09:20,AAPL,153.5,1,0.13
2023-02-09-09:25,AAPL,153.56,1,0.07
2023-02-09-09:30,AAPL,153.56,1,-0.01
2023-02-09-09:35,AAPL,153.46,1,-0.09
2023-02-09-09:40,AAPL,153.37,1,-0.1
2023-02-09-09:45,AAPL,152.98,1,-0.38
2023-02-09-09:50,AAPL,153.23,1,0.25
2023-02-09-09:55,AAPL,152.8,1,-0.43
2023-02-09-10:00,AAPL,153.04,1,0.24
2023-02-09-10:05,AAPL,153.1,1,0.06
2023-02-09-10:10,AAPL,153.23,1,0.13
2023-02-09-10:15,AAPL,153.14,1,-0.09
2023-02-09-10:20,AAPL,153.3,1,0.16
2023-02-09-10:25,AAPL,153.04,1,-0.26
2023-02-09-10:30,AAPL,152.59,1,-0.45
2023-02-09-10:35,AAPL,152.87,1,0.28
2023-02-09-10:40,AAPL,152.68,1,-0.19
2023-02-09-10:45,AAPL,152.46,1,-0.22
2023-02-09-10:50,AAPL,152.69,1,0.23
2023-02-09-10:55,AAPL,152.76,1,0.07
2023-02-09-11:00,AAPL,153.08,1,0.32
2023-02-09-11:05,AAPL,152.56,1,-0.52
2023-02-09-11:10,AAPL,152.99,1,0.43
2023-02-09-11:15,AAPL,153.2,1,0.2
2023-02-09-11:20,AAPL,153.08,1,-0.11
2023-02-09-11:25,AAPL,152.64,1,-0.44
2023-02-09-11:30,AAPL,152.64,1,0.0
2023-02-09-11:35,AAPL,152.64,1,0.01
2023-02-09-11:40,AAPL,152.9,1,0.26
2023-02-09-11:45,AAPL,152.95,1,0.04
2023-02-09-11:50,AAPL,152.7,1,-0.25
2023-02-09-11:55,AAPL,152.72,1,0.02
2023-02-09-12:00,AAPL,153.01,1,0.29
2023-02-09-12:05,AAPL,152.97,1,-0.04
2023-02-09-12:10,AAPL,153.11,1,0.14
2023-02-09-12:15,AAPL,153.1,1,-0.0
2023-02-09-12:20,AAPL,153.25,1,0.14
2023-02-09-12:25,AAPL,152.97,1,-0.27
2023-02-09-12:30,AAPL,152.88,1,-0.09
2023-02-09-12:35,AAPL,152.39,1,-0.49
2023-02-09-12:40,AAPL,152.25,1,-0.14
2023-02-09-12:45,AAPL,152.32,1,0.07
2023-02-09-12:50,AAPL,152.05,1,-0.27
2023-02-09-12:55,AAPL,152.28,1,0.24
2023-02-09-13:00,AAPL,152.5,1,0.22
2023-02-09-13:05,AAPL,152.33,1,-0.17
2023-02-09-13:10,AAPL,152.2,1,-0.13
2023-02-09-13:15,AAPL,152.02,1,-0.18
2023-02-09-13:20,AAPL,152.26,1,0.24
2023-02-09-13:25,AAPL,152.18,1,-0.08
2023-02-09-13:30,AAPL,152.21,1,0.03
2023-02-09-13:35,AAPL,152.46,1,0.25
2023-02-09-13:40,AAPL,152.23,1,-0.23
2023-02-09-13:45,AAPL,152.07,1,-0.16
2023-02-09-13:50,AAPL,152.09,1,0.02
2023-02-09-13:55,AAPL,152.05,1,-0.04
2023-02-09-14:00,AAPL,151.87,1,-0.18
2023-02-09-14:05,AAPL,151.84,-1,-0.03
2023-02-09-14:10,AAPL,152.02,-1,-0.18
2023-02-09-14:15,AAPL,151.99,-1,0.03
2023-02-09-14:20,AAPL,151.67,-1,0.32
2023-02-09-14:25,AAPL,151.71,-1,-0.04
2023-02-09-14:30,AAPL,151.73,-1,-0.02
2023-02-09-14:35,AAPL,151.76,-1,-0.03
2023-02-09-14:40,AAPL,151.6,-1,0.16
2023-02-09-14:45,AAPL,151.71,-1,-0.12
2023-02-09-14:50,AAPL,151.71,-1,-0.0
2023-02-09-14:55,AAPL,151.59,-1,0.12
2023-02-09-15:00,AAPL,151.54,-1,0.05
2023-02-09-15:05,AAPL,151.06,-1,0.48
2023-02-09-15:10,AAPL,151.19,-1,-0.13
2023-02-09-15:15,AAPL,151.01,-1,0.18
2023-02-09-15:20,AAPL,150.93,-1,0.08
2023-02-09-15:25,AAPL,150.92,-1,0.01
2023-02-09-15:30,AAPL,150.74,-1,0.18
2023-02-09-15:35,AAPL,150.31,-1,0.43
2023-02-09-15:40,AAPL,150.74,-1,-0.43
2023-02-09-15:45,AAPL,150.74,-1,0.0
2023-02-09-15:50,AAPL,150.73,-1,0.0
2023-02-09-15:55,AAPL,151.1,-1,-0.37
2023-02-09-16:00,AAPL,150.65,-1,0.45
2023-02-09-16:05,AAPL,150.66,-1,-0.01
2023-02-09-16:10,AAPL,150.63,-1,0.03
2023-02-09-16:15,AAPL,150.52,-1,0.11
2023-02-09-16:20,AAPL,150.56,-1,-0.04
2023-02-09-16:25,AAPL,150.67,-1,-0.11
2023-02-09-16:30,AAPL,150.73,-1,-0.06
2023-02-09-16:35,AAPL,150.67,-1,0.06
2023-02-09-16:40,AAPL,150.73,-1,-0.06
2023-02-09-16:45,AAPL,150.68,-1,0.05
2023-02-09-16:50,AAPL,150.76,-1,-0.08
2023-02-09-16:55,AAPL,150.74,-1,0.02
2023-02-09-17:00,AAPL,151.06,-1,-0.32
2023-02-09-17:05,AAPL,150.97,-1,0.09
2023-02-09-17:10,AAPL,150.92,-1,0.05
2023-02-09-17:15,AAPL,150.89,-1,0.03
2023-02-09-17:20,AAPL,150.82,-1,0.07
2023-02-09-17:25,AAPL,150.85,-1,-0.03
2023-02-09-17:30,AAPL,150.81,-1,0.04
2023-02-09-17:35,AAPL,150.83,-1,-0.02
2023-02-09-17:40,AAPL,150.84,-1,-0.01
2023-02-09-17:45,AAPL,150.79,-1,0.05
2023-02-09-17:50,AAPL,150.88,-1,-0.09
2023-02-09-17:55,AAPL,150.77,-1,0.11
2023-02-09-18:00,AAPL,150.8,-1,-0.03
2023-02-09-18:05,AAPL,150.68,-1,0.12
2023-02-09-18:10,AAPL,150.74,-1,-0.06
2023-02-09-18:15,AAPL,150.86,-1,-0.12
2023-02-09-18:20,AAPL,150.82,-1,0.04
2023-02-09-18:25,AAPL,150.85,-1,-0.03
2023-02-09-18:30,AAPL,150.96,-1,-0.11
2023-02-09-18:35,AAPL,150.74,-1,0.22
2023-02-09-18:40,AAPL,150.77,-1,-0.03
2023-02-09-18:45,AAPL,150.72,-1,0.05
2023-02-09-18:50,AAPL,150.78,-1,-0.06
2023-02-09-18:55,AAPL,150.77,-1,0.01
2023-02-09-19:00,AAPL,150.78,-1,-0.01
2023-02-09-19:05,AAPL,150.67,-1,0.11
2023-02-09-19:10,AAPL,150.52,-1,0.15
2023-02-09-19:15,AAPL,150.57,-1,-0.05
2023-02-09-19:20,AAPL,150.48,-1,0.09
2023-02-09-19:25,AAPL,150.47,-1,0.01
2023-02-09-19:30,AAPL,150.37,-1,0.1
2023-02-09-19:35,AAPL,150.39,-1,-0.02
2023-02-09-19:40,AAPL,150.42,-1,-0.03
2023-02-09-19:45,AAPL,150.47,-1,-0.05
2023-02-09-19:50,AAPL,150.56,-1,-0.09
2023-02-09-19:55,AAPL,150.52,-1,0.04
2023-02-09-20:00,AAPL,150.52,-1,-0.0
2023-02-10-04:05,AAPL,150.3,-1,0.22
2023-02-10-04:10,AAPL,150.19,-1,0.11
2023-02-10-04:15,AAPL,150.11,-1,0.08
2023-02-10-04:20,AAPL,149.86,-1,0.25
2023-02-10-04:25,AAPL,150.14,-1,-0.28
2023-02-10-04:30,AAPL,149.91,-1,0.23
2023-02-10-04:35,AAPL,149.95,-1,-0.04
2023-02-10-04:40,AAPL,149.85,-1,0.1
2023-02-10-04:45,AAPL,149.91,-1,-0.06
2023-02-10-04:50,AAPL,149.51,-1,0.4
2023-02-10-04:55,AAPL,149.61,-1,-0.1
2023-02-10-05:00,AAPL,149.34,-1,0.27
2023-02-10-05:05,AAPL,149.48,-1,-0.14
2023-02-10-05:10,AAPL,149.27,-1,0.21
2023-02-10-05:15,AAPL,149.21,-1,0.06
2023-02-10-05:20,AAPL,149.04,-1,0.17
2023-02-10-05:25,AAPL,149.03,-1,0.01
2023-02-10-05:30,AAPL,149.07,-1,-0.04
2023-02-10-05:35,AAPL,149.1,-1,-0.03
2023-02-10-05:40,AAPL,149.24,-1,-0.14
2023-02-10-05:45,AAPL,149.15,-1,0.09
2023-02-10-05:50,AAPL,149.3,-1,-0.15
2023-02-10-05:55,AAPL,149.25,-1,0.05
2023-02-10-06:00,AAPL,149.37,-1,-0.12
2023-02-10-06:05,AAPL,149.16,-1,0.21
2023-02-10-06:10,AAPL,149.0,-1,0.16
2023-02-10-06:15,AAPL,148.9,-1,0.1
2023-02-10-06:20,AAPL,148.88,-1,0.02
2023-02-10-06:25,AAPL,148.88,-1,-0.0
2023-02-10-06:30,AAPL,148.84,-1,0.04
2023-02-10-06:35,AAPL,148.82,-1,0.02
2023-02-10-06:40,AAPL,148.73,-1,0.09
2023-02-10-06:45,AAPL,148.85,-1,-0.12
2023-02-10-06:50,AAPL,148.74,-1,0.11
2023-02-10-06:55,AAPL,148.73,-1,0.01
2023-02-10-07:00,AAPL,143.8,-1,4.93
2023-02-10-07:05,AAPL,148.9,-1,-5.1
2023-02-10-07:10,AAPL,148.77,-1,0.13
2023-02-10-07:15,AAPL,148.95,-1,-0.18
2023-02-10-07:20,AAPL,148.96,-1,-0.01
2023-02-10-07:25,AAPL,149.0,-1,-0.04
2023-02-10-07:30,AAPL,149.07,-1,-0.07
2023-02-10-07:35,AAPL,149.0,-1,0.07
2023-02-10-07:40,AAPL,148.96,-1,0.04
2023-02-10-07:45,AAPL,148.94,-1,0.02
2023-02-10-07:50,AAPL,148.93,-1,0.01
2023-02-10-07:55,AAPL,148.9,-1,0.03
2023-02-10-08:00,AAPL,148.93,-1,-0.03
2023-02-10-08:05,AAPL,149.04,-1,-0.11
2023-02-10-08:10,AAPL,149.14,-1,-0.1
2023-02-10-08:15,AAPL,149.35,-1,-0.21
2023-02-10-08:20,AAPL,149.42,-1,-0.07
2023-02-10-08:25,AAPL,149.35,-1,0.07
2023-02-10-08:30,AAPL,149.36,-1,-0.01
2023-02-10-08:35,AAPL,149.33,-1,0.03
2023-02-10-08:40,AAPL,149.33,-1,-0.0
2023-02-10-08:45,AAPL,149.55,-1,-0.22
2023-02-10-08:50,AAPL,149.56,-1,-0.01
2023-02-10-08:55,AAPL,149.69,-1,-0.13
2023-02-10-09:00,AAPL,149.46,-1,0.23
2023-02-10-09:05,AAPL,149.35,-1,0.11
2023-02-10-09:10,AAPL,149.32,-1,0.03
2023-02-10-09:15,AAPL,149.5,-1,-0.18
2023-02-10-09:20,AAPL,149.44,-1,0.06
2023-02-10-09:25,AAPL,149.36,-1,0.08
2023-02-10-09:30,AAPL,149.42,-1,-0.06
2023-02-10-09:35,AAPL,150.06,-1,-0.64
2023-02-10-09:40,AAPL,150.13,-1,-0.07
2023-02-10-09:45,AAPL,149.93,-1,0.2
2023-02-10-09:50,AAPL,150.42,-1,-0.49
2023-02-10-09:55,AAPL,149.87,-1,0.55
2023-02-10-10:00,AAPL,149.93,-1,-0.06
2023-02-10-10:05,AAPL,149.63,-1,0.3
2023-02-10-10:10,AAPL,149.96,-1,-0.33
2023-02-10-10:15,AAPL,150.71,-1,-0.75
2023-02-10-10:20,AAPL,151.06,-1,-0.35
2023-02-10-10:25,AAPL,151.05,-1,0.01
2023-02-10-10:30,AAPL,150.78,-1,0.27
2023-02-10-10:35,AAPL,150.6,-1,0.18
2023-02-10-10:40,AAPL,150.45,-1,0.15
2023-02-10-10:45,AAPL,150.48,-1,-0.03
2023-02-10-10:50,AAPL,150.5,-1,-0.02
2023-02-10-10:55,AAPL,150.38,-1,0.12
2023-02-10-11:00,AAPL,150.37,-1,0.01
2023-02-10-11:05,AAPL,150.37,-1,-0.0
2023-02-10-11:10,AAPL,150.62,-1,-0.25
2023-02-10-11:15,AAPL,150.48,-1,0.14
2023-02-10-11:20,AAPL,150.56,-1,-0.08
2023-02-10-11:25,AAPL,150.69,-1,-0.13
2023-02-10-11:30,AAPL,150.29,-1,0.4
2023-02-10-11:35,AAPL,150.12,-1,0.17
2023-02-10-11:40,AAPL,150.22,-1,-0.1
2023-02-10-11:45,AAPL,150.11,-1,0.11
2023-02-10-11:50,AAPL,149.96,-1,0.15
2023-02-10-11:55,AAPL,149.99,-1,-0.03
2023-02-10-12:00,AAPL,149.82,-1,0.17
2023-02-10-12:05,AAPL,149.59,-1,0.23
2023-02-10-12:10,AAPL,149.64,-1,-0.05
2023-02-10-12:15,AAPL,149.65,-1,-0.01
2023-02-10-12:20,AAPL,149.48,-1,0.17
2023-02-10-12:25,AAPL,149.88,-1,-0.4
2023-02-10-12:30,AAPL,149.76,-1,0.12
2023-02-10-12:35,AAPL,149.82,-1,-0.06
2023-02-10-12:40,AAPL,149.77,-1,0.05
2023-02-10-12:45,AAPL,149.9,-1,-0.13
2023-02-10-12:50,AAPL,149.84,-1,0.06
2023-02-10-12:55,AAPL,149.97,-1,-0.13
2023-02-10-13:00,AAPL,150.16,-1,-0.19
2023-02-10-13:05,AAPL,150.21,-1,-0.06
2023-02-10-13:10,AAPL,150.22,-1,-0.01
2023-02-10-13:15,AAPL,150.34,-1,-0.11
2023-02-10-13:20,AAPL,150.81,-1,-0.47
2023-02-10-13:25,AAPL,150.91,-1,-0.1
2023-02-10-13:30,AAPL,150.76,-1,0.15
2023-02-10-13:35,AAPL,150.77,-1,-0.01
2023-02-10-13:40,AAPL,150.73,-1,0.04
2023-02-10-13:45,AAPL,150.46,-1,0.26
2023-02-10-13:50,AAPL,150.65,-1,-0.19
2023-02-10-13:55,AAPL,150.6,-1,0.05
2023-02-10-14:00,AAPL,150.46,-1,0.14
2023-02-10-14:05,AAPL,150.4,-1,0.06
2023-02-10-14:10,AAPL,150.38,-1,0.02
2023-02-10-14:15,AAPL,150.49,-1,-0.11
2023-02-10-14:20,AAPL,150.37,-1,0.12
2023-02-10-14:25,AAPL,150.5,-1,-0.13
2023-02-10-14:30,AAPL,150.24,-1,0.26
2023-02-10-14:35,AAPL,150.38,-1,-0.14
2023-02-10-14:40,AAPL,150.28,-1,0.1
2023-02-10-14:45,AAPL,150.19,-1,0.09
2023-02-10-14:50,AAPL,150.27,-1,-0.08
2023-02-10-14:55,AAPL,150.49,-1,-0.22
2023-02-10-15:00,AAPL,150.65,-1,-0.16
2023-02-10-15:05,AAPL,150.52,-1,0.13
2023-02-10-15:10,AAPL,150.66,-1,-0.14
2023-02-10-15:15,AAPL,150.7,-1,-0.03
2023-02-10-15:20,AAPL,150.36,-1,0.33
2023-02-10-15:25,AAPL,150.3,-1,0.06
2023-02-10-15:30,AAPL,150.47,-1,-0.17
2023-02-10-15:35,AAPL,150.56,-1,-0.09
2023-02-10-15:40,AAPL,150.83,-1,-0.27
2023-02-10-15:45,AAPL,150.81,-1,0.02
2023-02-10-15:50,AAPL,150.97,-1,-0.16
2023-02-10-15:55,AAPL,151.04,1,-0.07
2023-02-10-16:00,AAPL,151.02,1,-0.02
2023-02-10-16:05,AAPL,151.02,1,0.0
2023-02-10-16:10,AAPL,151.01,1,-0.01
2023-02-10-16:15,AAPL,151.01,1,0.0
2023-02-10-16:20,AAPL,151.01,1,0.0
2023-02-10-16:25,AAPL,150.96,1,-0.05
2023-02-10-16:30,AAPL,151.0,1,0.04
2023-02-10-16:35,AAPL,150.91,1,-0.09
2023-02-10-16:40,AAPL,150.94,1,0.03
2023-02-10-16:45,AAPL,151.01,1,0.07
2023-02-10-16:50,AAPL,150.95,1,-0.06
2023-02-10-16:55,AAPL,150.94,1,-0.01
2023-02-10-17:00,AAPL,150.92,1,-0.02
2023-02-10-17:05,AAPL,150.93,1,0.01
2023-02-10-17:10,AAPL,150.93,1,0.0
2023-02-10-17:15,AAPL,150.93,1,0.0
2023-02-10-17:20,AAPL,150.94,1,0.01
2023-02-10-17:25,AAPL,150.91,1,-0.03
2023-02-10-17:30,AAPL,150.91,1,0.0
2023-02-10-17:35,AAPL,150.95,1,0.04
2023-02-10-17:40,AAPL,150.92,1,-0.03
2023-02-10-17:45,AAPL,151.0,1,0.08
2023-02-10-17:50,AAPL,150.96,1,-0.04
2023-02-10-17:55,AAPL,150.99,1,0.03
2023-02-10-18:00,AAPL,150.99,1,0.0
2023-02-10-18:05,AAPL,150.99,1,0.0
2023-02-10-18:10,AAPL,150.96,1,-0.03
2023-02-10-18:15,AAPL,150.99,1,0.03
2023-02-10-18:20,AAPL,151.0,1,0.01
2023-02-10-18:25,AAPL,150.99,1,-0.01
2023-02-10-18:30,AAPL,150.99,1,0.0
2023-02-10-18:35,AAPL,150.99,1,0.0
2023-02-10-18:40,AAPL,150.99,1,0.0
2023-02-10-18:45,AAPL,150.99,1,0.0
2023-02-10-18:50,AAPL,151.0,1,0.01
2023-02-10-18:55,AAPL,151.01,1,0.01
2023-02-10-19:00,AAPL,151.02,1,0.01
2023-02-10-19:05,AAPL,143.8,1,-7.22
2023-02-10-19:10,AAPL,143.8,-1,0.0
2023-02-10-19:15,AAPL,150.97,-1,-7.17
2023-02-10-19:20,AAPL,151.04,-1,-0.07
2023-02-10-19:25,AAPL,143.8,-1,7.24
2023-02-10-19:30,AAPL,151.04,-1,-7.24
2023-02-10-19:35,AAPL,151.01,-1,0.03
2023-02-10-19:40,AAPL,151.01,-1,-0.0
2023-02-10-19:45,AAPL,151.05,-1,-0.04
2023-02-10-19:50,AAPL,151.09,-1,-0.04
2023-02-10-19:55,AAPL,151.2,-1,-0.11
2023-02-10-20:00,AAPL,151.26,1,-0.06
2023-02-13-05:15,AAPL,150.6,1,-0.66
2023-02-13-05:20,AAPL,150.57,1,-0.03
2023-02-13-05:25,AAPL,150.6,1,0.03
2023-02-13-05:30,AAPL,150.6,1,0.0
2023-02-13-05:35,AAPL,150.64,1,0.04
2023-02-13-05:40,AAPL,150.83,1,0.19
2023-02-13-05:45,AAPL,143.8,1,-7.03
2023-02-13-05:50,AAPL,143.8,-1,0.0
2023-02-13-05:55,AAPL,150.89,-1,-7.09
2023-02-13-06:00,AAPL,150.82,-1,0.07
2023-02-13-06:05,AAPL,150.9,-1,-0.08
2023-02-13-06:10,AAPL,150.84,-1,0.06
2023-02-13-06:15,AAPL,150.83,-1,0.01
2023-02-13-06:20,AAPL,150.83,-1,-0.0
2023-02-13-06:25,AAPL,150.9,-1,-0.07
2023-02-13-06:30,AAPL,150.82,-1,0.08
2023-02-13-06:35,AAPL,143.8,-1,7.02
2023-02-13-06:40,AAPL,143.8,-1,-0.0
2023-02-13-06:45,AAPL,150.83,-1,-7.03
2023-02-13-06:50,AAPL,150.77,-1,0.06
2023-02-13-06:55,AAPL,150.8,-1,-0.03
2023-02-13-07:00,AAPL,150.92,-1,-0.12
2023-02-13-07:05,AAPL,151.11,-1,-0.19
2023-02-13-07:10,AAPL,151.08,-1,0.03
2023-02-13-07:15,AAPL,151.21,-1,-0.13
2023-02-13-07:20,AAPL,151.43,-1,-0.22
2023-02-13-07:25,AAPL,151.6,-1,-0.17
2023-02-13-07:30,AAPL,151.62,-1,-0.02
2023-02-13-07:35,AAPL,151.49,-1,0.13
2023-02-13-07:40,AAPL,151.42,-1,0.07
2023-02-13-07:45,AAPL,151.43,-1,-0.01
2023-02-13-07:50,AAPL,151.4,-1,0.03
2023-02-13-07:55,AAPL,151.41,-1,-0.01
2023-02-13-08:00,AAPL,151.38,-1,0.03
2023-02-13-08:05,AAPL,151.5,-1,-0.12
2023-02-13-08:10,AAPL,151.5,-1,-0.0
2023-02-13-08:15,AAPL,151.54,-1,-0.04
2023-02-13-08:20,AAPL,151.28,-1,0.26
2023-02-13-08:25,AAPL,151.41,-1,-0.13
2023-02-13-08:30,AAPL,151.33,-1,0.08
2023-02-13-08:35,AAPL,151.2,-1,0.13
2023-02-13-08:40,AAPL,151.33,-1,-0.13
2023-02-13-08:45,AAPL,151.22,-1,0.11
2023-02-13-08:50,AAPL,151.12,-1,0.1
2023-02-13-08:55,AAPL,151.12,-1,-0.0
2023-02-13-09:00,AAPL,151.05,-1,0.07
2023-02-13-09:05,AAPL,151.15,-1,-0.1
2023-02-13-09:10,AAPL,151.19,-1,-0.04
2023-02-13-09:15,AAPL,151.09,-1,0.1
2023-02-13-09:20,AAPL,151.1,-1,-0.01
2023-02-13-09:25,AAPL,151.11,-1,-0.01
2023-02-13-09:30,AAPL,150.96,-1,0.15
2023-02-13-09:35,AAPL,151.31,-1,-0.35
2023-02-13-09:40,AAPL,151.53,-1,-0.22
2023-02-13-09:45,AAPL,151.64,-1,-0.11
2023-02-13-09:50,AAPL,151.54,-1,0.1
2023-02-13-09:55,AAPL,151.7,-1,-0.16
2023-02-13-10:00,AAPL,152.18,-1,-0.48
2023-02-13-10:05,AAPL,152.19,-1,-0.01
2023-02-13-10:10,AAPL,152.16,-1,0.03
2023-02-13-10:15,AAPL,152.21,-1,-0.04
2023-02-13-10:20,AAPL,152.17,-1,0.04
2023-02-13-10:25,AAPL,152.25,-1,-0.08
2023-02-13-10:30,AAPL,152.43,-1,-0.18
2023-02-13-10:35,AAPL,152.27,-1,0.16
2023-02-13-10:40,AAPL,152.21,-1,0.06
2023-02-13-10:45,AAPL,152.12,-1,0.09
2023-02-13-10:50,AAPL,152.34,-1,-0.22
2023-02-13-10:55,AAPL,152.68,-1,-0.34
2023-02-13-11:00,AAPL,152.62,1,0.06
2023-02-13-11:05,AAPL,152.87,1,0.25
2023-02-13-11:10,AAPL,152.81,1,-0.06
2023-02-13-11:15,AAPL,152.9,1,0.09
2023-02-13-11:20,AAPL,153.13,1,0.23
2023-02-13-11:25,AAPL,153.01,1,-0.12
2023-02-13-11:30,AAPL,153.14,1,0.13
2023-02-13-11:35,AAPL,153.07,1,-0.07
2023-02-13-11:40,AAPL,153.1,1,0.02
2023-02-13-11:45,AAPL,153.51,1,0.41
2023-02-13-11:50,AAPL,153.65,1,0.14
2023-02-13-11:55,AAPL,153.55,1,-0.09
2023-02-13-12:00,AAPL,153.42,1,-0.13
2023-02-13-12:05,AAPL,153.57,1,0.15
2023-02-13-12:10,AAPL,153.66,1,0.09
2023-02-13-12:15,AAPL,153.83,1,0.17
2023-02-13-12:20,AAPL,153.96,1,0.13
2023-02-13-12:25,AAPL,154.15,1,0.19
2023-02-13-12:30,AAPL,154.07,1,-0.08
2023-02-13-12:35,AAPL,153.99,1,-0.08
2023-02-13-12:40,AAPL,154.06,1,0.07
2023-02-13-12:45,AAPL,154.16,1,0.1
2023-02-13-12:50,AAPL,154.03,1,-0.13
2023-02-13-12:55,AAPL,154.07,1,0.04
2023-02-13-13:00,AAPL,153.8,1,-0.27
2023-02-13-13:05,AAPL,153.7,1,-0.1
2023-02-13-13:10,AAPL,153.63,1,-0.08
2023-02-13-13:15,AAPL,153.55,1,-0.08
2023-02-13-13:20,AAPL,153.72,1,0.17
2023-02-13-13:25,AAPL,153.7,1,-0.03
2023-02-13-13:30,AAPL,153.96,1,0.27
2023-02-13-13:35,AAPL,154.04,1,0.08
2023-02-13-13:40,AAPL,153.92,1,-0.12
2023-02-13-13:45,AAPL,153.76,1,-0.16
2023-02-13-13:50,AAPL,153.74,1,-0.02
2023-02-13-13:55,AAPL,153.85,1,0.11
2023-02-13-14:00,AAPL,153.98,1,0.13
2023-02-13-14:05,AAPL,153.88,1,-0.1
2023-02-13-14:10,AAPL,153.92,1,0.04
2023-02-13-14:15,AAPL,153.64,1,-0.28
2023-02-13-14:20,AAPL,153.54,1,-0.09
2023-02-13-14:25,AAPL,153.56,1,0.01
2023-02-13-14:30,AAPL,153.38,1,-0.18
2023-02-13-14:35,AAPL,153.15,1,-0.23
2023-02-13-14:40,AAPL,153.12,1,-0.03
2023-02-13-14:45,AAPL,153.07,1,-0.05
2023-02-13-14:50,AAPL,152.82,1,-0.25
2023-02-13-14:55,AAPL,153.0,1,0.18
2023-02-13-15:00,AAPL,153.07,1,0.07
2023-02-13-15:05,AAPL,153.01,1,-0.06
2023-02-13-15:10,AAPL,153.22,1,0.21
2023-02-13-15:15,AAPL,153.3,1,0.08
2023-02-13-15:20,AAPL,153.43,1,0.13
2023-02-13-15:25,AAPL,153.46,1,0.03
2023-02-13-15:30,AAPL,153.63,1,0.18
2023-02-13-15:35,AAPL,153.84,1,0.21
2023-02-13-15:40,AAPL,153.93,1,0.09
2023-02-13-15:45,AAPL,153.81,1,-0.12
2023-02-13-15:50,AAPL,153.92,1,0.11
2023-02-13-15:55,AAPL,153.6,1,-0.32
2023-02-13-16:00,AAPL,153.84,1,0.24
2023-02-13-16:05,AAPL,153.75,1,-0.09
2023-02-13-16:10,AAPL,153.85,1,0.1
2023-02-13-16:15,AAPL,153.8,1,-0.05
2023-02-13-16:20,AAPL,153.76,1,-0.04
2023-02-13-16:25,AAPL,153.78,1,0.02
2023-02-13-16:30,AAPL,153.85,1,0.07
2023-02-13-16:35,AAPL,153.71,1,-0.14
2023-02-13-16:40,AAPL,153.85,1,0.14
2023-02-13-16:45,AAPL,153.74,1,-0.11
2023-02-13-16:50,AAPL,153.78,1,0.04
2023-02-13-16:55,AAPL,153.76,1,-0.02
2023-02-13-17:00,AAPL,153.71,1,-0.05
2023-02-13-17:05,AAPL,153.73,1,0.02
2023-02-13-17:10,AAPL,153.77,1,0.04
2023-02-13-17:15,AAPL,153.88,1,0.11
2023-02-13-17:20,AAPL,153.81,1,-0.07
2023-02-13-17:25,AAPL,153.77,1,-0.04
2023-02-13-17:30,AAPL,153.76,1,-0.01
2023-02-13-17:35,AAPL,153.8,1,0.04
2023-02-13-17:40,AAPL,153.83,1,0.03
2023-02-13-17:45,AAPL,153.76,1,-0.07
2023-02-13-17:50,AAPL,153.81,1,0.05
2023-02-13-17:55,AAPL,153.85,1,0.04
2023-02-13-18:00,AAPL,153.8,1,-0.05
2023-02-13-18:05,AAPL,153.8,1,0.0
2023-02-13-18:10,AAPL,153.76,1,-0.04
2023-02-13-18:15,AAPL,153.77,1,0.01
2023-02-13-18:20,AAPL,153.76,1,-0.01
2023-02-13-18:25,AAPL,153.76,1,0.0
2023-02-13-18:30,AAPL,153.8,1,0.04
2023-02-13-18:35,AAPL,153.77,1,-0.03
2023-02-13-18:40,AAPL,153.7,1,-0.07
2023-02-13-18:45,AAPL,153.68,1,-0.02
2023-02-13-18:50,AAPL,153.7,1,0.02
2023-02-13-18:55,AAPL,153.7,1,0.0
2023-02-13-19:00,AAPL,153.71,1,0.01
2023-02-13-19:05,AAPL,153.67,1,-0.04
2023-02-13-19:10,AAPL,153.66,1,-0.01
2023-02-13-19:15,AAPL,153.67,1,0.01
2023-02-13-19:20,AAPL,153.61,1,-0.06
2023-02-13-19:25,AAPL,153.64,1,0.03
2023-02-13-19:30,AAPL,153.65,1,0.01
2023-02-13-19:35,AAPL,153.65,1,0.0
2023-02-13-19:40,AAPL,153.66,1,0.01
2023-02-13-19:45,AAPL,153.67,1,0.01
2023-02-13-19:50,AAPL,153.63,1,-0.04
2023-02-13-19:55,AAPL,153.66,1,0.03
2023-02-13-20:00,AAPL,153.7,1,0.04
2023-02-14-04:05,AAPL,153.99,1,0.29
2023-02-14-04:10,AAPL,153.71,1,-0.28
2023-02-14-04:15,AAPL,153.7,1,-0.01
2023-02-14-04:20,AAPL,153.63,1,-0.07
2023-02-14-04:25,AAPL,153.63,1,0.0
